District Number,District Name,District Web Page Address,School Number,School Name
'108909,PHARR-SAN JUAN-ALAMO ISD,www.psjaisd.us,'108909124,DR WILLIAM LONG EL
'108909,PHARR-SAN JUAN-ALAMO ISD,www.psjaisd.us,'108909125,VIDA N CLOVER EL
'108909,PHARR-SAN JUAN-ALAMO ISD,www.psjaisd.us,'108909126,AUGUSTO GUERRA EL
'108909,PHARR-SAN JUAN-ALAMO ISD,www.psjaisd.us,'108909127,GRACIELA GARCIA EL
'108909,PHARR-SAN JUAN-ALAMO ISD,www.psjaisd.us,'108909128,CARMEN ANAYA EL
'108909,PHARR-SAN JUAN-ALAMO ISD,www.psjaisd.us,'108909129,SGT LEONEL TREVINO EL
'108909,PHARR-SAN JUAN-ALAMO ISD,www.psjaisd.us,'108909130,ALLEN & WILLIAM ARNOLD EL
'108909,PHARR-SAN JUAN-ALAMO ISD,www.psjaisd.us,'108909131,PSJA EARLY START
'108909,PHARR-SAN JUAN-ALAMO ISD,www.psjaisd.us,'108909132,NEW EL - NOT IN USE
'108909,PHARR-SAN JUAN-ALAMO ISD,www.psjaisd.us,'108909133,NEW EL - NOT IN USE
'108909,PHARR-SAN JUAN-ALAMO ISD,www.psjaisd.us,'108909134,MARCIA R GARZA
'108909,PHARR-SAN JUAN-ALAMO ISD,www.psjaisd.us,'108909135,NEW EL - NOT IN USE
'108909,PHARR-SAN JUAN-ALAMO ISD,www.psjaisd.us,'108909136,BERTA S PALACIOS EL
'108910,PROGRESO ISD,www.progreso.schooldesk.net,'108910001,PROGRESO H S
'108910,PROGRESO ISD,www.progreso.schooldesk.net,'108910004,DAEP
'108910,PROGRESO ISD,www.progreso.schooldesk.net,'108910005,HIDALGO CO J J A E P
'108910,PROGRESO ISD,www.progreso.schooldesk.net,'108910041,DOROTHY THOMPSON MIDDLE
'108910,PROGRESO ISD,www.progreso.schooldesk.net,'108910102,PROGRESO EL WEST
'108910,PROGRESO ISD,www.progreso.schooldesk.net,'108910104,NORTH EL
'108910,PROGRESO ISD,www.progreso.schooldesk.net,'108910105,EAST EL
'108911,SHARYLAND ISD,www.sharylandisd.org,'108911001,SHARYLAND H S
'108911,SHARYLAND ISD,www.sharylandisd.org,'108911003,HIDALGO COUNTY J J A E P
'108911,SHARYLAND ISD,www.sharylandisd.org,'108911007,SHARYLAND PIONEER H S
'108911,SHARYLAND ISD,www.sharylandisd.org,'108911008,SHARYLAND ADVANCED ACADEMIC ACADEMY
'108911,SHARYLAND ISD,www.sharylandisd.org,'108911041,B L GRAY J H
'108911,SHARYLAND ISD,www.sharylandisd.org,'108911042,SHARYLAND NORTH J H
'108911,SHARYLAND ISD,www.sharylandisd.org,'108911101,JOHN H SHARY EL
'108911,SHARYLAND ISD,www.sharylandisd.org,'108911102,OLIVERO GARZA SR EL
'108911,SHARYLAND ISD,www.sharylandisd.org,'108911103,JESSIE L JENSEN EL
'108911,SHARYLAND ISD,www.sharylandisd.org,'108911104,ROMULO D MARTINEZ EL
'108911,SHARYLAND ISD,www.sharylandisd.org,'108911105,RUBEN HINOJOSA EL
'108911,SHARYLAND ISD,www.sharylandisd.org,'108911107,LLOYD & DOLLY BENTSEN EL
'108911,SHARYLAND ISD,www.sharylandisd.org,'108911108,HARRY SHIMOTSU EL
'108911,SHARYLAND ISD,www.sharylandisd.org,'108911109,DONNA WERNECKE EL
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912001,LA JOYA H S
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912004,JUAREZ-LINCOLN H S
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912005,HOPE ACADEMY
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912006,J J A E P
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912007,LA JOYA PALMVIEW H S
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912008,JIMMY CARTER EARLY COLLEGE H S
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912010,THELMA ROSA SALINAS STEM EARLY COLLEGE H S
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912041,LORENZO DE ZAVALA MIDDLE
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912042,CESAR CHAVEZ MIDDLE
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912043,DR JAVIER SAENZ MIDDLE
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912044,MEMORIAL MIDDLE
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912045,ANN RICHARDS MIDDLE
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912046,IRENE M GARCIA MIDDLE
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912048,JUAN DE DIOS SALINAS MIDDLE
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912049,DOMINGO TREVINO MIDDLE
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912101,LA JOYA ISD HEAD START PROGRAM
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912102,JOHN F KENNEDY EL
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912104,GUILLERMO FLORES EL
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912105,ROSENDO BENAVIDES EL
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912106,LEO J LEO EL
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912107,ELIGIO KIKA DE LA GARZA EL
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912108,E B REYNA EL
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912109,ELODIA R CHAPA EL
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912110,JOSE DE ESCANDON EL
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912111,DIAZ-VILLARREAL EL
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912112,NARCISO CAVAZOS
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912113,TABASCO EL
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912114,PATRICIO PEREZ EL
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912115,HENRY B GONZALEZ EL
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912116,LLOYD M BENTSEN EL
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912117,SAM FORDYCE EL
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912118,EMILIANO ZAPATA EL
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912120,JUAN SEGUIN EL
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912121,ENRIQUE KIKI CAMARENA EL
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912122,DR AMERICO PAREDES EL
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912123,WILLIAM J CLINTON EL
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912124,CORINA PENA EL
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912126,EVANGELINA GARZA EL
'108912,LA JOYA ISD,www.lajoyaisd.com/,'108912127,DR MARIA PALMIRA MENDIOLA EL
'108913,WESLACO ISD,www.wisd.us,'108913001,WESLACO H S
'108913,WESLACO ISD,www.wisd.us,'108913003,SOUTH PALM GARDENS H S
'108913,WESLACO ISD,www.wisd.us,'108913005,HIDALGO CO J J A E P
'108913,WESLACO ISD,www.wisd.us,'108913006,WESLACO EAST H S
'108913,WESLACO ISD,www.wisd.us,'108913007,HIDALGO COUNTY BOOT CAMP
'108913,WESLACO ISD,www.wisd.us,'108913008,HORTON DISCIPLINARY ALTERNATIVE EDUCATION PROGRAM
'108913,WESLACO ISD,www.wisd.us,'108913009,WESLACO 21ST CENTURY CTE EARLY COLLEGE H S
'108913,WESLACO ISD,www.wisd.us,'108913041,MARY HOGE MIDDLE
'108913,WESLACO ISD,www.wisd.us,'108913042,ARMANDO CUELLAR MIDDLE
'108913,WESLACO ISD,www.wisd.us,'108913043,CENTRAL MIDDLE
'108913,WESLACO ISD,www.wisd.us,'108913044,BEATRIZ G GARZA MIDDLE
'108913,WESLACO ISD,www.wisd.us,'108913102,F D ROOSEVELT EL
'108913,WESLACO ISD,www.wisd.us,'108913103,SAM HOUSTON EL
'108913,WESLACO ISD,www.wisd.us,'108913104,RODOLFO RUDY SILVA JR EL
'108913,WESLACO ISD,www.wisd.us,'108913106,RAUL A GONZALEZ JR EL
'108913,WESLACO ISD,www.wisd.us,'108913109,DR R E MARGO EL
'108913,WESLACO ISD,www.wisd.us,'108913110,AIRPORT EL
'108913,WESLACO ISD,www.wisd.us,'108913111,MEMORIAL EL
'108913,WESLACO ISD,www.wisd.us,'108913112,NORTH BRIDGE EL
'108913,WESLACO ISD,www.wisd.us,'108913113,A N RICO EL
'108913,WESLACO ISD,www.wisd.us,'108913114,CLECKLER/HEALD EL
'108913,WESLACO ISD,www.wisd.us,'108913117,PFC MARIO YBARRA EL
'108913,WESLACO ISD,www.wisd.us,'108913118,21ST CENTURY EARLY LEARNING FOUNDATIONS ACADEMY
'108914,LA VILLA ISD,www.lavillaisd.org,'108914001,LA VILLA EARLY COLLEGE H S
'108914,LA VILLA ISD,www.lavillaisd.org,'108914003,LA VILLA J J A E P H S
'108914,LA VILLA ISD,www.lavillaisd.org,'108914041,LA VILLA MIDDLE
'108914,LA VILLA ISD,www.lavillaisd.org,'108914101,JOSE BERNABE MUNOZ EL
'108915,MONTE ALTO ISD,www.montealtoisd.org,'108915001,MONTE ALTO H S
'108915,MONTE ALTO ISD,www.montealtoisd.org,'108915041,JOSE BORREGO MIDDLE
'108915,MONTE ALTO ISD,www.montealtoisd.org,'108915045,HIDALGO CO J J A E P
'108915,MONTE ALTO ISD,www.montealtoisd.org,'108915101,MONTE ALTO EL
'108916,VALLEY VIEW ISD,www.vviewisd.net,'108916001,VALLEY VIEW H S
'108916,VALLEY VIEW ISD,www.vviewisd.net,'108916003,VALLEY VIEW J J A E P
'108916,VALLEY VIEW ISD,www.vviewisd.net,'108916041,VALLEY VIEW EARLY COLLEGE CAMPUS
'108916,VALLEY VIEW ISD,www.vviewisd.net,'108916042,VALLEY VIEW J H
'108916,VALLEY VIEW ISD,www.vviewisd.net,'108916102,VALLEY VIEW EL
'108916,VALLEY VIEW ISD,www.vviewisd.net,'108916103,VALLEY VIEW NORTH EL
'108916,VALLEY VIEW ISD,www.vviewisd.net,'108916104,WILBUR E LUCAS EL
'108916,VALLEY VIEW ISD,www.vviewisd.net,'108916105,VALLEY VIEW SOUTH EL
'108916,VALLEY VIEW ISD,www.vviewisd.net,'108916106,VALLEY VIEW 5TH GRADE CAMPUS
'109901,ABBOTT ISD,www.abbottisd.org,'109901001,ABBOTT SCHOOL
'109901,ABBOTT ISD,www.abbottisd.org,'109901010,HILL CO J J A E P
'109902,BYNUM ISD,www.bynumisd.net,'109902001,BYNUM SCHOOL
'109902,BYNUM ISD,www.bynumisd.net,'109902012,HILL CO JJAEP
'109903,COVINGTON ISD,www.covingtonisd.org,'109903001,COVINGTON SCHOOL
'109903,COVINGTON ISD,www.covingtonisd.org,'109903011,HILL COUNTY JJAEP
'109904,HILLSBORO ISD,www.hillsboroisd.org,'109904001,HILLSBORO H S
'109904,HILLSBORO ISD,www.hillsboroisd.org,'109904010,HILL CO J J A E P
'109904,HILLSBORO ISD,www.hillsboroisd.org,'109904041,HILLSBORO J H
'109904,HILLSBORO ISD,www.hillsboroisd.org,'109904101,FRANKLIN EL
'109904,HILLSBORO ISD,www.hillsboroisd.org,'109904104,HILLSBORO EL
'109904,HILLSBORO ISD,www.hillsboroisd.org,'109904109,HILLSBORO INT
'109905,HUBBARD ISD,www.hubbardisd.com,'109905001,HUBBARD H S
'109905,HUBBARD ISD,www.hubbardisd.com,'109905010,HILL CO J J A E P
'109905,HUBBARD ISD,www.hubbardisd.com,'109905101,HUBBARD EL
'109907,ITASCA ISD,www.itascaisd.org,'109907001,ITASCA H S
'109907,ITASCA ISD,www.itascaisd.org,'109907010,HILL CO J J A E P
'109907,ITASCA ISD,www.itascaisd.org,'109907041,ITASCA MIDDLE
'109907,ITASCA ISD,www.itascaisd.org,'109907101,ITASCA EL
'109908,MALONE ISD,www.maloneisd.org,'109908010,HILL COUNTY JJAEP
'109908,MALONE ISD,www.maloneisd.org,'109908101,MALONE EL
'109910,MOUNT CALM ISD,www.mcisd1.org,'109910010,HILL COUNTY JJAEP
'109910,MOUNT CALM ISD,www.mcisd1.org,'109910101,MOUNT CALM ISD
'109911,WHITNEY ISD,www.whitney.k12.tx.us,'109911001,WHITNEY H S
'109911,WHITNEY ISD,www.whitney.k12.tx.us,'109911005,WHITNEY ALTERNATIVE EDUCATION CENTER
'109911,WHITNEY ISD,www.whitney.k12.tx.us,'109911010,HILL CO J J A E P
'109911,WHITNEY ISD,www.whitney.k12.tx.us,'109911041,WHITNEY MIDDLE
'109911,WHITNEY ISD,www.whitney.k12.tx.us,'109911101,WHITNEY EL
'109911,WHITNEY ISD,www.whitney.k12.tx.us,'109911102,WHITNEY INT
'109912,AQUILLA ISD,www.aquillaisd.net/,'109912001,AQUILLA SCHOOL
'109912,AQUILLA ISD,www.aquillaisd.net/,'109912010,HILL CO J J A E P
'109913,BLUM ISD,www.blumisd.net,'109913001,BLUM ISD
'109913,BLUM ISD,www.blumisd.net,'109913010,HILL COUNTY JJAEP
'109914,PENELOPE ISD,www.penelopeisd.org/,'109914001,PENELOPE SCHOOL
'109914,PENELOPE ISD,www.penelopeisd.org/,'109914011,HILL COUNTY JJAEP
'110901,ANTON ISD,antonisd.org,'110901001,ANTON SCHOOL
'110901,ANTON ISD,antonisd.org,'110901002,ANTON P E P
'110901,ANTON ISD,antonisd.org,'110901003,DAEP
'110902,LEVELLAND ISD,www.levellandisd.net/,'110902001,LEVELLAND H S
'110902,LEVELLAND ISD,www.levellandisd.net/,'110902041,LEVELLAND MIDDLE
'110902,LEVELLAND ISD,www.levellandisd.net/,'110902042,LEVELLAND INT
'110902,LEVELLAND ISD,www.levellandisd.net/,'110902104,CAPITOL EL
'110902,LEVELLAND ISD,www.levellandisd.net/,'110902105,SOUTH EL
'110902,LEVELLAND ISD,www.levellandisd.net/,'110902106,LEVELLAND ACADEMIC BEGINNINGS CENTER
'110905,ROPES ISD,www.ropesisd.us,'110905001,ROPES SCHOOL
'110906,SMYER ISD,www.smyer-isd.org/,'110906001,SMYER H S
'110906,SMYER ISD,www.smyer-isd.org/,'110906101,SMYER EL
'110907,SUNDOWN ISD,www.sundownisd.com,'110907001,SUNDOWN H S
'110907,SUNDOWN ISD,www.sundownisd.com,'110907002,PEP ALTER SCHOOL
'110907,SUNDOWN ISD,www.sundownisd.com,'110907041,SUNDOWN J H
'110907,SUNDOWN ISD,www.sundownisd.com,'110907101,SUNDOWN EL
'110908,WHITHARRAL ISD,www.whitharralisd.org,'110908001,WHITHARRAL SCHOOL
'111801,LAKE GRANBURY ACADEMY CHARTER SCHOOL,,'111801001,LAKE GRANBURY ACADEMY
'111901,GRANBURY ISD,www.granburyisd.org,'111901001,GRANBURY H S
'111901,GRANBURY ISD,www.granburyisd.org,'111901002,STARS ACCELERATED H S
'111901,GRANBURY ISD,www.granburyisd.org,'111901041,GRANBURY MIDDLE
'111901,GRANBURY ISD,www.granburyisd.org,'111901042,ACTON MIDDLE
'111901,GRANBURY ISD,www.granburyisd.org,'111901102,ACTON EL
'111901,GRANBURY ISD,www.granburyisd.org,'111901104,EMMA ROBERSON EL
'111901,GRANBURY ISD,www.granburyisd.org,'111901105,NETTIE BACCUS EL
'111901,GRANBURY ISD,www.granburyisd.org,'111901106,OAK WOODS SCHOOL
'111901,GRANBURY ISD,www.granburyisd.org,'111901107,MAMBRINO SCHOOL
'111901,GRANBURY ISD,www.granburyisd.org,'111901108,JOHN AND LYNN BRAWNER INT
'111902,LIPAN ISD,www.lipanindians.net,'111902003,LIPAN H S
'111902,LIPAN ISD,www.lipanindians.net,'111902102,LIPAN EL
'111903,TOLAR ISD,www.tolarisd.org,'111903001,TOLAR H S
'111903,TOLAR ISD,www.tolarisd.org,'111903041,TOLAR J H
'111903,TOLAR ISD,www.tolarisd.org,'111903101,TOLAR EL
'112901,SULPHUR SPRINGS ISD,www.ssisd.net,'112901002,SULPHUR SPRINGS H S
'112901,SULPHUR SPRINGS ISD,www.ssisd.net,'112901041,SULPHUR SPRINGS MIDDLE
'112901,SULPHUR SPRINGS ISD,www.ssisd.net,'112901102,BARBARA BUSH PRI
'112901,SULPHUR SPRINGS ISD,www.ssisd.net,'112901104,LAMAR PRI
'112901,SULPHUR SPRINGS ISD,www.ssisd.net,'112901105,TRAVIS PRI
'112901,SULPHUR SPRINGS ISD,www.ssisd.net,'112901106,BOWIE PRI
'112901,SULPHUR SPRINGS ISD,www.ssisd.net,'112901107,DOUGLASS ECLC
'112901,SULPHUR SPRINGS ISD,www.ssisd.net,'112901108,SULPHUR SPRINGS EL
'112905,CUMBY ISD,www.cumbyisd.net,'112905001,CUMBY H S
'112905,CUMBY ISD,www.cumbyisd.net,'112905101,CUMBY EL
'112906,NORTH HOPKINS ISD,www.northhopkins.net,'112906001,NORTH HOPKINS H S
'112906,NORTH HOPKINS ISD,www.northhopkins.net,'112906101,NORTH HOPKINS EL
'112907,MILLER GROVE ISD,www.mgisd.net/,'112907001,MILLER GROVE SCHOOL
'112908,COMO-PICKTON CISD,www.cpcisd.net,'112908001,COMO-PICKTON SCHOOL
'112909,SALTILLO ISD,www.saltilloisd.net/,'112909001,SALTILLO SCHOOL
'112910,SULPHUR BLUFF ISD,www.sulphurbluffisd.net,'112910001,SULPHUR BLUFF ISD
'113901,CROCKETT ISD,www.crockettisd.net/,'113901002,CROCKETT H S
'113901,CROCKETT ISD,www.crockettisd.net/,'113901041,CROCKETT J H
'113901,CROCKETT ISD,www.crockettisd.net/,'113901102,CROCKETT EL
'113901,CROCKETT ISD,www.crockettisd.net/,'113901105,EARLY CHILDHOOD CTR
'113902,GRAPELAND ISD,www.grapelandisd.net,'113902002,GRAPELAND H S
'113902,GRAPELAND ISD,www.grapelandisd.net,'113902041,GRAPELAND J H
'113902,GRAPELAND ISD,www.grapelandisd.net,'113902102,GRAPELAND EL
'113903,LOVELADY ISD,www.loveladyisd.net,'113903002,LOVELADY J H H S
'113903,LOVELADY ISD,www.loveladyisd.net,'113903102,LOVELADY EL
'113905,LATEXO ISD,www.latexoisd.net/,'113905001,LATEXO H S
'113905,LATEXO ISD,www.latexoisd.net/,'113905101,LATEXO EL
'113906,KENNARD ISD,www.kennardisd.net,'113906001,KENNARD H S
'113906,KENNARD ISD,www.kennardisd.net,'113906101,KENNARD EL
'114901,BIG SPRING ISD,www.bsisd.esc18.net,'114901001,BIG SPRING H S
'114901,BIG SPRING ISD,www.bsisd.esc18.net,'114901003,ANDERSON ACCELERATED H S
'114901,BIG SPRING ISD,www.bsisd.esc18.net,'114901043,BIG SPRING J H
'114901,BIG SPRING ISD,www.bsisd.esc18.net,'114901044,BIG SPRING INT
'114901,BIG SPRING ISD,www.bsisd.esc18.net,'114901102,GOLIAD EL
'114901,BIG SPRING ISD,www.bsisd.esc18.net,'114901106,BIG SPRING AEP
'114901,BIG SPRING ISD,www.bsisd.esc18.net,'114901108,KENTWOOD EL
'114901,BIG SPRING ISD,www.bsisd.esc18.net,'114901110,MARCY EL
'114901,BIG SPRING ISD,www.bsisd.esc18.net,'114901111,MOSS EL
'114901,BIG SPRING ISD,www.bsisd.esc18.net,'114901113,WASHINGTON EL
'114902,COAHOMA ISD,www.coahomaisd.com,'114902001,COAHOMA H S
'114902,COAHOMA ISD,www.coahomaisd.com,'114902041,COAHOMA J H
'114902,COAHOMA ISD,www.coahomaisd.com,'114902101,COAHOMA EL
'114904,FORSAN ISD,forsan.esc18.net/,'114904001,FORSAN H S
'114904,FORSAN ISD,forsan.esc18.net/,'114904101,FORSAN EL
'115901,FT HANCOCK ISD,www.fhisd.net,'115901004,FORT HANCOCK H S
'115901,FT HANCOCK ISD,www.fhisd.net,'115901041,FORT HANCOCK MIDDLE
'115901,FT HANCOCK ISD,www.fhisd.net,'115901101,BENITO MARTINEZ EL
'115902,SIERRA BLANCA ISD,www.sierrablancaisd.net,'115902001,SIERRA BLANCA SCHOOL
'115903,DELL CITY ISD,dellcity.schoolwires.com,'115903001,DELL CITY SCHOOL
'116901,CADDO MILLS ISD,CaddoMillsisd.org,'116901001,CADDO MILLS H S
'116901,CADDO MILLS ISD,CaddoMillsisd.org,'116901041,CADDO MILLS MIDDLE
'116901,CADDO MILLS ISD,CaddoMillsisd.org,'116901101,FRANCES AND JEANNETTE LEE EL
'116901,CADDO MILLS ISD,CaddoMillsisd.org,'116901102,KATHRYN GRIFFIS EL
'116902,CELESTE ISD,www.celesteisd.org,'116902001,CELESTE H S
'116902,CELESTE ISD,www.celesteisd.org,'116902041,CELESTE J H
'116902,CELESTE ISD,www.celesteisd.org,'116902101,CELESTE EL
'116903,COMMERCE ISD,www.commerceisd.org,'116903001,COMMERCE H S
'116903,COMMERCE ISD,www.commerceisd.org,'116903043,COMMERCE MIDDLE
'116903,COMMERCE ISD,www.commerceisd.org,'116903101,COMMERCE EL
'116903,COMMERCE ISD,www.commerceisd.org,'116903104,ALBERT C WILLIAMS EL
'116905,GREENVILLE ISD,www.greenvilleisd.com,'116905001,NEW HORIZONS LEARNING CENTER
'116905,GREENVILLE ISD,www.greenvilleisd.com,'116905002,GREENVILLE H S
'116905,GREENVILLE ISD,www.greenvilleisd.com,'116905004,GREENVILLE ALTERNATIVE EDUCATIONAL PROGRAM
'116905,GREENVILLE ISD,www.greenvilleisd.com,'116905041,GREENVILLE MIDDLE
'116905,GREENVILLE ISD,www.greenvilleisd.com,'116905102,BOWIE EL
'116905,GREENVILLE ISD,www.greenvilleisd.com,'116905103,CROCKETT EL
'116905,GREENVILLE ISD,www.greenvilleisd.com,'116905104,CARVER EL
'116905,GREENVILLE ISD,www.greenvilleisd.com,'116905106,LAMAR EL
'116905,GREENVILLE ISD,www.greenvilleisd.com,'116905107,TRAVIS EL
'116905,GREENVILLE ISD,www.greenvilleisd.com,'116905109,L P WATERS EARLY CHILDHOOD CENTER
'116905,GREENVILLE ISD,www.greenvilleisd.com,'116905114,KATHERINE G JOHNSON STEM ACADEMY
'116906,LONE OAK ISD,www.loisd.net,'116906001,LONE OAK H S
'116906,LONE OAK ISD,www.loisd.net,'116906041,LONE OAK MIDDLE
'116906,LONE OAK ISD,www.loisd.net,'116906101,LONE OAK EL
'116908,QUINLAN ISD,www.quinlanisd.net/,'116908001,WH FORD H S
'116908,QUINLAN ISD,www.quinlanisd.net/,'116908041,C B THOMPSON MIDDLE
'116908,QUINLAN ISD,www.quinlanisd.net/,'116908101,A E BUTLER INT
'116908,QUINLAN ISD,www.quinlanisd.net/,'116908102,D C CANNON EL
'116909,WOLFE CITY ISD,www.wcisd.net,'116909001,WOLFE CITY H S
'116909,WOLFE CITY ISD,www.wcisd.net,'116909041,WOLFE CITY MIDDLE
'116909,WOLFE CITY ISD,www.wcisd.net,'116909101,WOLFE CITY EL
'116910,CAMPBELL ISD,www.campbellisd.org/,'116910001,CAMPBELL H S
'116910,CAMPBELL ISD,www.campbellisd.org/,'116910101,CAMPBELL EL
'116915,BLAND ISD,www.blandisd.us,'116915001,BLAND H S
'116915,BLAND ISD,www.blandisd.us,'116915041,BLAND MIDDLE
'116915,BLAND ISD,www.blandisd.us,'116915101,BLAND EL
'116916,BOLES ISD,bolesisd.com,'116916001,BOLES H S
'116916,BOLES ISD,bolesisd.com,'116916041,BOLES MIDDLE
'116916,BOLES ISD,bolesisd.com,'116916101,BOLES EL
'117901,BORGER ISD,www.borgerisd.net,'117901001,BORGER H S
'117901,BORGER ISD,www.borgerisd.net,'117901041,BORGER MIDDLE
'117901,BORGER ISD,www.borgerisd.net,'117901104,PAUL BELTON EL
'117901,BORGER ISD,www.borgerisd.net,'117901105,CROCKETT EL
'117901,BORGER ISD,www.borgerisd.net,'117901106,GATEWAY EL
'117901,BORGER ISD,www.borgerisd.net,'117901107,BORGER INT
'117903,SANFORD-FRITCH ISD,www.sfisd.net,'117903001,SANFORD-FRITCH H S
'117903,SANFORD-FRITCH ISD,www.sfisd.net,'117903041,SANFORD-FRITCH J H
'117903,SANFORD-FRITCH ISD,www.sfisd.net,'117903101,SANFORD-FRITCH EL
'117904,PLEMONS-STINNETT-PHILLIPS CISD,www.pspcisd.net,'117904001,WEST TEXAS H S
'117904,PLEMONS-STINNETT-PHILLIPS CISD,www.pspcisd.net,'117904041,WEST TEXAS MIDDLE
'117904,PLEMONS-STINNETT-PHILLIPS CISD,www.pspcisd.net,'117904101,WEST TEXAS EL
'117907,SPRING CREEK ISD,www.springcreekisd.net,'117907101,SPRING CREEK SCHOOL
'118902,IRION COUNTY ISD,www.irion-isd.org,'118902001,IRION H S
'118902,IRION COUNTY ISD,www.irion-isd.org,'118902101,IRION EL
'119901,BRYSON ISD,www.brysonisd.net/,'119901001,BRYSON SCHOOL
'119902,JACKSBORO ISD,www.jacksboroisd.net,'119902001,JACKSBORO H S
'119902,JACKSBORO ISD,www.jacksboroisd.net,'119902041,JACKSBORO MIDDLE
'119902,JACKSBORO ISD,www.jacksboroisd.net,'119902101,JACKSBORO EL
'119903,PERRIN-WHITT CISD,www.pwcisd.net,'119903001,PERRIN H S
'119903,PERRIN-WHITT CISD,www.pwcisd.net,'119903101,PERRIN EL
'120901,EDNA ISD,www.ednaisd.org,'120901001,EDNA H S
'120901,EDNA ISD,www.ednaisd.org,'120901004,EDNA ALTERNATIVE
'120901,EDNA ISD,www.ednaisd.org,'120901042,EDNA J H
'120901,EDNA ISD,www.ednaisd.org,'120901104,EDNA EL
'120902,GANADO ISD,www.ganadoisd.org,'120902001,GANADO H S
'120902,GANADO ISD,www.ganadoisd.org,'120902041,GANADO JH
'120902,GANADO ISD,www.ganadoisd.org,'120902101,GANADO EL
'120905,INDUSTRIAL ISD,www.industrialisd.org,'120905001,INDUSTRIAL H S
'120905,INDUSTRIAL ISD,www.industrialisd.org,'120905041,INDUSTRIAL J H
'120905,INDUSTRIAL ISD,www.industrialisd.org,'120905101,INDUSTRIAL EL WEST
'120905,INDUSTRIAL ISD,www.industrialisd.org,'120905102,INDUSTRIAL EL EAST
'121902,BROOKELAND ISD,www.brookelandisd.net,'121902001,BROOKELAND H S
'121902,BROOKELAND ISD,www.brookelandisd.net,'121902101,BROOKELAND EL
'121903,BUNA ISD,www.bunaisd.net,'121903001,BUNA H S
'121903,BUNA ISD,www.bunaisd.net,'121903002,HARDIN COUNTY ALTERNATIVE ED - BUNA ISD
'121903,BUNA ISD,www.bunaisd.net,'121903041,BUNA J H
'121903,BUNA ISD,www.bunaisd.net,'121903101,BUNA EL
'121904,JASPER ISD,www.jasperisd.net,'121904001,JASPER H S
'121904,JASPER ISD,www.jasperisd.net,'121904043,JASPER J H
'121904,JASPER ISD,www.jasperisd.net,'121904103,PARNELL EL
'121904,JASPER ISD,www.jasperisd.net,'121904105,JEAN C FEW PRI
'121905,KIRBYVILLE CISD,www.kirbyvillecisd.org,'121905001,KIRBYVILLE H S
'121905,KIRBYVILLE CISD,www.kirbyvillecisd.org,'121905041,KIRBYVILLE J H
'121905,KIRBYVILLE CISD,www.kirbyvillecisd.org,'121905103,KIRBYVILLE EL
'121906,EVADALE ISD,www.evadalek12.net,'121906001,EVADALE H S
'121906,EVADALE ISD,www.evadalek12.net,'121906003,EVADALE DAEP
'121906,EVADALE ISD,www.evadalek12.net,'121906041,EVADALE J H
'121906,EVADALE ISD,www.evadalek12.net,'121906101,EVADALE EL
'122901,FT DAVIS ISD,www.fdisd.com,'122901001,FT DAVIS SCHOOL
'122902,VALENTINE ISD,valentineisd.com,'122902001,VALENTINE SCHOOL
